Student_ID,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Attendance (%),Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),Age,Final_Score,Total_Score,Gender_Encoded,Extracurricular_Activities_Encoded,Internet_Access_at_Home_Encoded,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium
S5040,96.75,70.45,83.3,18.2,76.25,58.53,10.5,6.9,1,21,86.23,78.7525,0,0,1,0,0,0,1,0,0,0,1,0,0,1
S5041,72.24,57.59,70.93,70.5,79.61,65.57,15.4,5.1,10,24,81.73,74.408,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S5042,40.42,98.96,98.41,70.5,91.05,51.01,7.2,7.4,7,20,61.64,76.99799999999999,0,1,1,1,0,0,0,0,0,0,1,1,0,0
S5043,40.66,95.05,53.31,35.0,69.72,88.41,9.1,6.3,5,24,59.27,63.17100000000001,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S5044,72.68,94.68,91.52,48.3,83.83,70.05,6.2,7.7,7,21,40.07,71.83749999999999,0,0,1,0,0,1,0,0,0,0,1,1,0,0
S5045,66.12,89.44,74.57,83.3,91.74,90.81,21.0,8.3,5,20,43.81,73.4305,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S5046,67.07,84.6,50.27,52.3,92.19,85.42,18.3,5.7,1,24,77.4,77.3995,0,1,1,0,0,0,1,1,0,0,0,0,1,0
S5047,64.02,82.75,63.18,61.8,62.71,91.44,27.9,8.7,3,21,70.88,67.9565,0,1,1,0,0,0,1,0,0,0,1,1,0,0
S5048,95.06,55.3,70.38,41.3,67.51,64.28,16.6,6.3,9,21,66.09,68.4325,1,0,1,0,1,0,0,0,1,0,0,0,0,1
S5049,61.55,95.03,65.71,15.0,79.75,59.26,21.1,8.7,7,24,89.65,77.1455,1,0,1,0,0,1,0,1,0,0,0,0,0,1
S5050,91.37,94.06,68.12,99.8,94.29,98.6,15.0,5.2,7,24,70.23,85.461,1,1,1,1,0,0,0,1,0,0,0,1,0,0
S5051,94.17,87.39,95.83,53.2,89.52,85.87,25.7,8.5,5,23,63.07,82.1005,0,1,0,1,0,0,0,0,0,1,0,0,0,1
S5052,69.97,96.37,68.05,33.6,79.2,91.7,28.2,5.7,3,18,49.68,69.616,0,0,0,0,0,0,1,0,0,1,0,0,1,0
S5053,66.82,77.65,70.94,71.39999999999999,99.19,50.66,15.8,7.8,10,18,89.24,84.4015,0,1,0,0,0,0,1,0,0,0,1,0,0,1
S5054,85.66,72.38,88.06,62.1,71.95,67.72,7.1,8.8,4,20,74.57,75.84450000000001,1,0,0,0,0,0,1,0,0,1,0,0,1,0
S5055,82.48,98.4,89.69,23.3,92.12,87.14,9.1,8.6,4,22,45.55,76.2895,1,1,0,1,0,0,0,0,1,0,0,0,0,1
S5056,59.71,73.21,54.2,87.69999999999999,90.92,53.9,23.0,6.3,6,24,78.93,76.7515,1,1,0,0,0,0,1,0,0,1,0,0,1,0
S5057,46.15,82.07,85.2,7.1,95.4,78.37,13.1,5.7,6,23,65.5,73.103,0,0,0,1,0,0,0,0,1,0,0,0,1,0
S5058,55.89,68.65,74.13,60.6,99.38,71.45,24.6,7.1,7,18,88.68,81.10799999999999,1,1,1,1,0,0,0,0,0,0,1,0,0,1
S5059,47.86,81.82,56.69,47.8,74.78,50.88,23.7,7.5,8,18,95.13,73.72749999999999,1,1,1,0,0,1,0,1,0,0,0,0,0,1
S5060,57.68,86.0,63.24,31.8,59.78,61.8,22.4,6.7,9,23,76.03,66.4075,0,1,0,0,0,1,0,1,0,0,0,1,0,0
S5061,55.71,81.23,52.25,82.6,73.04,64.24,25.4,8.2,8,19,83.9,72.78300000000002,1,1,1,0,0,1,0,0,1,0,0,0,1,0
S5062,78.26,75.73,68.01,65.6,92.69,55.59,23.9,4.3,9,23,43.4,71.8365,0,1,1,0,0,0,1,0,1,0,0,1,0,0
S5063,97.27,65.01,62.77,75.9,91.81,81.58,20.8,7.0,9,18,73.62,80.362,1,1,1,1,0,0,0,1,0,0,0,0,0,1
S5064,81.14,82.19,69.11,41.5,66.8,62.12,5.1,6.6,3,22,85.32,74.8555,0,1,1,0,0,0,1,0,1,0,0,1,0,0
S5065,95.6,95.42,79.02,94.2,52.37,63.88,17.9,4.2,7,19,69.81,74.4285,0,1,0,1,0,0,0,0,0,1,0,0,1,0
S5066,87.05,50.35,86.62,34.5,75.49,94.91,19.9,4.1,3,21,75.61,72.54650000000001,0,0,0,0,0,1,0,0,0,0,1,0,1,0
S5067,83.67,56.7,80.27,53.1,73.71,73.36,29.0,7.0,5,23,93.94,77.3355,0,1,0,0,0,1,0,0,1,0,0,1,0,0
S5068,64.84,55.99,83.92,93.4,54.29,69.61,21.3,4.6,10,21,51.89,60.446000000000005,0,1,0,0,0,0,1,0,1,0,0,0,1,0
S5069,59.49,96.16,93.28,8.299999999999999,89.74,86.19,19.4,7.8,9,19,45.89,71.485,1,0,1,1,0,0,0,0,0,1,0,1,0,0
S5070,90.78,83.14,93.69,10.9,64.18,95.48,18.5,8.7,8,19,81.44,75.616,0,0,0,0,0,0,1,0,1,0,0,0,1,0
S5071,94.32,97.59,93.04,99.4,82.29,51.25,7.6,4.9,3,19,89.37,90.09,0,0,1,0,1,0,0,0,0,1,0,1,0,0
S5072,67.11,79.14,57.66,97.1,55.07,72.41,15.7,8.0,6,20,91.03,71.837,0,1,0,0,0,0,1,0,0,1,0,0,0,1
S5073,40.54,73.09,62.55,77.2,93.04,80.54,8.4,7.0,5,23,78.5,74.6965,0,1,1,0,0,1,0,1,0,0,0,0,1,0
S5074,87.55,89.62,75.12,48.4,86.96,65.93,6.3,6.2,10,24,89.99,85.09299999999999,1,1,1,1,0,0,0,0,1,0,0,0,1,0
S5075,57.1,58.05,67.94,50.6,69.42,88.62,13.2,7.3,4,22,82.04,67.9325,0,0,1,1,0,0,0,0,1,0,0,0,1,0
S5076,40.59,69.07,56.58,25.7,81.47,98.57,21.1,8.0,6,22,45.24,59.143,1,1,1,0,0,0,1,0,0,1,0,1,0,0
S5077,88.3,73.31,64.39,43.3,59.37,97.17,26.7,8.9,8,21,85.72,72.0865,0,0,0,0,0,1,0,0,0,1,0,0,1,0
S5078,71.04,64.92,98.77,43.1,99.27,63.3,25.3,7.3,8,21,50.76,74.897,0,1,0,0,1,0,0,0,1,0,0,0,0,1
S5079,81.11,68.56,67.35,3.6,89.81,61.32,12.4,7.7,3,24,54.2,69.8585,1,1,1,0,0,0,1,0,1,0,0,0,0,1
S5080,94.88,53.91,70.95,45.3,89.45,97.87,6.1,7.0,6,21,63.68,74.43350000000001,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S5081,72.47,59.9,50.32,48.0,57.67,72.93,15.1,6.8,1,23,58.87,59.306,1,1,0,0,0,1,0,0,1,0,0,0,0,1
S5082,70.19,66.77,85.97,66.6,50.89,60.41,12.9,4.3,1,18,59.3,62.563,0,0,0,1,0,0,0,0,0,1,0,0,1,0
S5083,57.44,89.79,70.68,51.6,79.27,85.35,14.3,4.8,1,21,50.16,68.05349999999999,1,0,1,1,0,0,0,0,0,1,0,1,0,0
S5084,58.31,59.12,55.16,86.19999999999999,57.21,64.22,19.0,5.9,9,19,57.63,59.011,0,1,1,1,0,0,0,1,0,0,0,1,0,0
S5085,87.79,67.33,98.43,36.8,89.02,63.36,5.8,7.2,10,21,41.18,71.95200000000001,1,0,1,1,0,0,0,1,0,0,0,1,0,0
S5086,66.94,53.25,88.87,41.0,70.8,93.96,14.3,4.4,9,19,68.37,67.29799999999999,1,0,1,0,1,0,0,0,0,0,1,0,1,0
S5087,49.81,77.86,86.31,57.1,66.93,58.12,19.0,6.7,10,20,86.12,72.24549999999999,0,1,1,0,0,1,0,0,1,0,0,1,0,0
S5088,45.67,80.56,97.89,20.3,53.68,53.22,15.8,4.1,5,18,91.73,68.775,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S5089,68.38,93.28,70.37,39.3,99.8,63.46,21.7,7.8,7,18,89.23,85.49849999999999,1,0,1,0,0,1,0,0,0,0,1,0,1,0
S5090,67.9,90.96,85.93,68.60000000000001,97.8,80.35,9.7,7.3,4,24,64.99,81.4395,0,1,1,0,0,1,0,0,0,1,0,0,0,1
S5091,79.21,64.27,60.31,41.2,56.58,56.15,8.8,6.6,2,23,83.83,67.5445,0,1,1,0,0,1,0,0,1,0,0,1,0,0
S5092,68.26,56.85,84.86,90.7,66.64,73.58,12.7,6.9,6,23,57.27,66.09700000000001,0,0,0,0,0,0,1,1,0,0,0,0,1,0
S5093,48.61,57.8,50.7,61.5,69.54,81.37,7.5,8.7,2,22,43.33,55.801,1,1,1,0,0,1,0,0,1,0,0,0,0,1
S5094,70.47,98.45,56.32,15.4,64.84,92.44,10.9,8.5,7,20,80.56,71.33200000000001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
S5095,94.41,83.66,71.26,48.7,96.72,61.49,7.2,8.0,4,24,78.93,85.02000000000001,1,1,1,0,0,0,1,0,1,0,0,1,0,0
S5096,49.57,52.13,50.6,76.5,86.07,90.87,15.0,5.7,4,23,88.1,71.98599999999999,1,0,1,0,1,0,0,0,1,0,0,1,0,0
S5097,81.39,56.84,73.1,64.3,97.8,61.75,22.8,4.5,2,19,76.97,79.84200000000001,1,1,0,1,0,0,0,0,0,0,1,0,0,1
S5098,75.63,74.29,76.14,88.5,93.73,83.84,12.2,5.6,9,20,49.41,74.99849999999999,0,1,1,0,0,0,1,0,1,0,0,1,0,0
S5099,84.92,60.39,81.08,75.0,87.73,71.53,5.1,7.8,3,18,91.19,82.771,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S5100,49.04,90.18,55.02,6.2,84.85,55.73,18.9,7.1,6,19,77.64,71.56,0,0,1,0,0,1,0,0,0,0,1,0,1,0
S5101,96.5,78.66,59.05,11.3,93.31,85.71,22.3,7.5,10,24,88.46,82.85199999999999,1,0,1,1,0,0,0,1,0,0,0,0,0,1
S5102,77.26,80.63,80.66,65.0,84.21,60.89,14.8,4.5,9,24,86.45,81.875,0,0,1,1,0,0,0,0,1,0,0,0,1,0
S5103,90.82,73.14,82.91,23.8,59.44,58.83,12.4,4.8,8,20,57.87,66.37449999999998,1,0,0,1,0,0,0,0,1,0,0,0,0,1
S5104,54.8,62.8,51.3,58.8,82.41,67.92,17.3,7.3,9,18,44.47,61.5505,1,1,0,0,0,1,0,0,1,0,0,0,0,1
S5105,84.36,79.47,77.02,79.2,75.75,82.66,7.5,5.9,7,23,50.59,71.609,0,0,0,0,0,1,0,1,0,0,0,0,0,1
S5106,86.86,85.85,89.25,57.7,99.09,61.7,21.1,5.8,9,19,45.57,78.836,1,0,0,0,0,0,1,0,0,0,1,0,0,1
S5107,63.85,68.55,53.46,41.5,75.5,59.18,23.3,6.0,10,19,54.6,63.581,0,1,0,0,0,0,1,0,0,0,1,1,0,0
S5108,63.04,75.25,70.66,64.6,51.92,50.5,22.6,8.0,9,18,67.57,63.508,1,1,0,0,1,0,0,0,0,0,1,0,1,0
S5109,79.47,91.98,66.33,14.4,63.21,73.58,13.2,7.5,5,19,94.41,75.636,1,0,0,0,0,1,0,1,0,0,0,0,1,0
S5110,45.6,57.43,95.68,72.30000000000001,95.87,71.43,26.1,4.5,7,23,92.32,80.4785,0,0,0,0,1,0,0,1,0,0,0,1,0,0
S5111,84.14,77.26,59.29,69.7,98.12,61.69,28.7,5.7,5,23,83.12,83.84,1,0,0,0,0,1,0,1,0,0,0,1,0,0
S5112,42.57,67.42,65.92,51.4,86.42,52.68,12.4,7.4,1,23,41.45,61.949,0,0,1,1,0,0,0,0,0,0,1,1,0,0
S5113,51.44,85.14,94.92,27.9,52.84,71.46,11.6,8.9,7,18,60.48,62.346,1,0,1,0,1,0,0,0,1,0,0,1,0,0
S5114,79.85,50.94,66.53,79.80000000000001,51.18,89.41,22.6,8.6,9,21,80.94,65.8505,1,0,0,0,1,0,0,1,0,0,0,0,0,1
S5115,45.9,83.52,76.57,51.1,73.98,85.76,22.7,5.2,5,21,47.74,63.75399999999999,1,0,0,0,1,0,0,1,0,0,0,1,0,0
S5116,98.31,55.14,51.65,5.9,99.98,93.04,17.8,4.3,4,24,88.07,80.489,1,0,0,0,0,1,0,0,0,0,1,0,1,0
S5117,92.1,53.24,99.25,91.9,93.46,50.48,28.1,6.9,5,24,94.87,88.0765,1,1,0,0,0,0,1,1,0,0,0,0,0,1
S5118,77.58,86.23,91.25,76.8,96.66,98.32,8.7,6.0,4,19,61.25,81.84700000000001,1,1,1,0,1,0,0,0,1,0,0,0,1,0
S5119,89.14,82.02,81.72,58.5,81.18,67.07,16.9,4.9,9,23,82.35,81.71249999999999,1,0,1,0,0,0,1,0,0,0,1,0,1,0
S5120,93.25,94.75,53.04,43.7,92.96,99.52,5.9,7.3,10,19,48.89,75.7995,0,0,0,0,0,1,0,1,0,0,0,0,1,0
S5121,55.57,75.98,53.74,96.0,65.98,62.63,6.3,4.8,8,18,81.45,70.063,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S5122,90.96,76.5,77.25,77.5,51.37,73.58,6.3,5.8,5,19,41.29,62.4525,1,1,1,0,0,1,0,0,0,1,0,0,1,0
S5123,51.69,85.35,64.25,53.5,95.91,67.7,17.3,8.0,5,22,49.05,70.69149999999999,1,0,1,0,0,0,1,0,0,1,0,0,1,0
S5124,64.8,66.17,81.14,65.3,60.92,67.79,19.7,7.4,5,21,82.59,69.948,0,0,1,0,0,0,1,0,1,0,0,0,1,0
S5125,73.5,51.85,79.91,28.1,86.42,92.11,5.1,7.0,7,19,82.71,74.802,0,1,0,0,1,0,0,0,1,0,0,1,0,0
S5126,82.83,61.5,91.93,19.6,82.95,87.32,20.8,8.7,10,19,78.47,76.325,1,1,1,0,0,0,1,1,0,0,0,0,1,0
S5127,41.81,61.9,64.07,27.3,57.91,99.61,17.2,4.6,7,20,68.64,57.86149999999999,1,0,0,1,0,0,0,0,0,1,0,1,0,0
S5128,57.43,66.78,78.89,29.3,59.79,80.68,10.6,7.5,3,19,80.49,66.045,1,1,1,1,0,0,0,0,1,0,0,0,0,1
S5129,76.51,97.17,88.87,74.0,66.45,73.16,5.4,4.6,1,22,86.43,80.1815,0,1,1,0,1,0,0,0,0,0,1,0,1,0
S5130,61.44,90.24,74.54,14.0,87.85,54.5,8.9,4.7,8,21,97.99,81.7585,1,1,1,0,0,1,0,0,0,1,0,1,0,0
S5131,86.5,96.8,91.53,77.8,51.96,99.83,20.0,6.5,10,20,93.32,79.456,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S5132,79.1,99.93,56.56,52.3,70.35,77.58,21.5,4.1,4,18,87.67,78.148,1,0,1,0,0,1,0,0,1,0,0,0,1,0
S5133,54.06,71.69,86.69,38.5,83.26,85.02,21.2,6.5,4,24,81.69,74.857,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S5134,48.76,61.35,97.15,30.0,58.57,70.34,8.8,4.0,9,18,74.45,63.915000000000006,0,1,1,0,0,0,1,0,1,0,0,0,1,0
S5135,77.74,78.0,66.59,51.3,55.97,77.39,27.8,7.0,7,21,47.24,61.18599999999999,1,0,0,1,0,0,0,0,0,1,0,0,1,0
S5136,67.03,94.06,68.32,31.8,69.51,97.13,15.3,5.6,7,24,49.93,65.921,1,1,0,0,0,0,1,0,0,0,1,0,0,1
S5137,50.14,73.29,54.18,42.9,64.33,58.32,24.2,4.4,8,18,89.22,67.6815,1,0,0,1,0,0,0,0,1,0,0,0,0,1
S5138,59.58,75.27,82.07,73.89999999999999,82.45,64.62,9.2,7.9,1,22,88.2,78.9145,1,0,0,0,0,1,0,0,0,0,1,1,0,0
S5139,58.18,56.72,77.62,62.6,98.48,57.6,16.8,5.9,9,19,76.87,76.88850000000001,1,0,1,0,0,1,0,0,1,0,0,0,1,0
S5140,46.49,71.02,52.02,74.80000000000001,50.22,89.61,18.0,6.2,1,21,66.33,58.217,1,1,0,0,0,1,0,0,1,0,0,0,0,1
S5141,72.81,69.35,87.61,71.3,95.12,53.1,24.3,5.9,10,24,41.56,72.576,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S5142,85.82,67.58,91.46,81.5,71.66,54.08,20.5,4.4,5,20,59.63,72.6365,0,1,1,0,1,0,0,0,0,1,0,0,1,0
S5143,74.53,94.36,95.36,20.2,83.2,64.92,15.0,6.3,9,19,65.24,77.1495,1,0,0,0,0,0,1,0,1,0,0,0,1,0
S5144,89.58,52.97,77.29,99.5,92.55,75.71,12.1,7.3,3,18,69.15,79.139,1,0,0,0,1,0,0,0,0,0,1,0,0,1
S5145,47.65,98.61,72.63,47.6,78.67,70.31,29.3,8.5,2,18,95.76,79.123,0,0,0,1,0,0,0,0,0,0,1,0,0,1
S5146,66.14,50.41,93.81,71.8,54.87,52.24,12.1,7.8,2,20,46.52,58.5445,1,0,0,1,0,0,0,0,0,1,0,0,0,1
S5147,76.56,97.28,69.93,67.8,57.03,97.87,8.2,4.4,7,22,71.13,71.3505,1,0,1,0,0,0,1,0,1,0,0,0,1,0
S5148,80.56,77.4,82.77,56.6,89.46,97.64,12.5,4.8,5,20,62.08,77.15899999999999,1,0,1,0,0,0,1,0,0,1,0,0,0,1
S5149,81.75,85.12,80.77,99.6,61.45,63.97,13.2,4.2,8,21,99.41,81.375,1,1,0,0,0,1,0,0,0,0,1,0,0,1
S5150,83.74,59.36,68.61,21.7,78.45,86.58,8.2,4.6,5,20,91.71,75.8735,0,0,0,0,1,0,0,0,0,1,0,1,0,0
S5151,79.09,82.71,54.34,42.2,71.4,78.93,22.7,6.4,2,18,66.33,69.8165,0,0,0,0,0,1,0,0,1,0,0,0,0,1
S5152,45.65,94.1,51.07,12.8,65.18,61.87,20.5,5.1,7,22,99.98,71.2585,1,1,1,0,1,0,0,0,1,0,0,1,0,0
S5153,81.72,56.97,71.41,18.2,89.35,63.11,12.9,7.2,7,22,70.84,73.36949999999999,1,1,1,0,1,0,0,0,1,0,0,0,0,1
S5154,83.49,56.35,74.06,71.3,86.56,74.56,29.8,4.2,2,23,50.03,70.4225,0,0,0,0,0,0,1,0,1,0,0,0,0,1
S5155,99.61,65.2,91.13,0.5,82.31,70.96,21.4,8.3,6,20,73.35,76.89,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S5156,81.6,58.09,70.72,89.0,68.63,64.56,22.6,7.4,5,21,53.57,66.45700000000001,0,1,1,0,0,1,0,0,1,0,0,0,1,0
S5157,81.21,55.53,64.06,63.3,61.32,90.38,18.9,8.8,4,18,78.18,68.023,0,1,0,0,1,0,0,0,0,0,1,0,1,0
S5158,70.89,83.92,73.1,44.1,75.79,74.07,18.8,8.8,10,19,96.25,79.536,0,1,1,0,1,0,0,0,1,0,0,0,1,0
S5159,92.08,60.69,61.9,33.1,90.86,82.74,5.5,7.5,8,22,87.17,79.81099999999999,1,1,1,0,0,0,1,0,0,1,0,1,0,0
S5160,99.81,83.35,54.57,12.6,78.78,59.46,24.3,4.8,8,20,56.39,71.2925,1,0,0,1,0,0,0,0,0,0,1,0,0,1
S5161,86.74,93.1,55.65,92.2,98.51,76.68,27.8,5.1,5,23,57.81,81.1565,1,1,1,0,0,1,0,1,0,0,0,1,0,0
S5162,76.75,82.6,65.96,71.2,50.77,65.9,8.1,5.4,4,21,44.16,60.3295,0,0,0,0,0,1,0,0,1,0,0,0,1,0
S5163,44.74,55.97,50.63,33.6,99.92,76.32,24.9,6.1,9,21,57.15,66.113,1,0,0,0,0,0,1,1,0,0,0,1,0,0
S5164,83.6,78.68,61.01,7.1,84.57,89.04,18.4,6.9,5,24,45.56,67.559,1,0,0,0,0,0,1,0,1,0,0,1,0,0
S5165,82.51,69.68,89.38,32.599999999999994,91.63,88.45,12.1,7.4,4,18,69.97,78.378,0,1,0,0,0,1,0,0,0,0,1,0,1,0
S5166,86.53,67.17,61.73,18.5,66.75,67.71,28.0,4.4,2,22,82.5,70.803,1,0,1,0,0,1,0,1,0,0,0,0,0,1
S5167,47.47,65.93,55.54,78.60000000000001,75.42,84.71,5.4,7.1,6,18,85.07,70.3875,1,1,0,0,1,0,0,0,1,0,0,0,0,1
S5168,79.22,96.47,97.45,72.0,89.85,97.06,11.9,4.3,5,23,43.57,77.54599999999999,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S5169,57.74,87.13,81.12,49.8,88.03,81.28,27.2,8.1,6,19,60.4,73.8415,0,1,1,0,0,1,0,0,0,1,0,0,0,1
S5170,85.62,56.69,53.0,88.6,66.7,57.42,17.0,4.2,1,19,57.29,65.40899999999999,1,1,1,0,0,0,1,1,0,0,0,0,1,0
S5171,54.42,73.8,53.11,18.1,66.22,83.99,20.0,6.0,6,19,46.26,56.88,0,0,1,0,1,0,0,0,0,1,0,0,0,1
S5172,81.04,65.91,80.61,45.2,83.14,55.25,23.7,6.1,5,21,61.75,72.743,0,0,0,0,1,0,0,1,0,0,0,0,1,0
S5173,57.7,98.9,77.01,71.10000000000001,96.68,93.61,8.7,6.9,7,22,57.96,78.24000000000001,0,1,0,0,0,0,1,0,0,0,1,1,0,0
S5174,40.54,98.9,53.42,6.800000000000001,71.94,75.83,10.4,4.5,1,18,78.07,67.69749999999999,1,0,1,0,0,0,1,0,0,1,0,1,0,0
S5175,78.0,65.98,61.22,37.3,67.65,69.26,30.0,8.7,3,18,93.0,73.129,1,1,1,0,1,0,0,0,1,0,0,1,0,0
S5176,46.8,67.61,96.45,57.2,94.73,52.85,10.9,5.9,2,23,67.29,74.908,1,0,1,0,0,0,1,0,1,0,0,0,1,0
S5177,79.56,79.97,78.6,36.7,84.15,69.04,18.5,6.0,6,19,84.8,80.0695,0,1,0,0,1,0,0,0,0,0,1,1,0,0
S5178,95.54,73.97,72.02,48.0,69.41,95.16,12.5,5.2,1,22,48.76,68.0415,0,0,1,0,0,0,1,1,0,0,0,1,0,0
S5179,98.15,60.66,62.51,60.8,52.86,51.05,26.3,7.9,3,22,93.7,72.3955,1,1,0,0,1,0,0,0,1,0,0,0,0,1
S5180,54.16,83.02,56.68,36.8,86.07,73.73,29.0,4.0,4,23,49.16,66.196,0,0,0,0,0,1,0,1,0,0,0,1,0,0
S5181,88.56,66.71,70.13,10.6,67.64,96.56,8.5,4.5,6,20,51.53,64.008,1,1,1,0,0,1,0,0,0,1,0,0,1,0
S5182,61.21,82.69,96.12,13.9,53.53,69.74,20.0,6.4,5,22,46.39,59.5485,1,1,0,0,0,0,1,0,0,1,0,0,1,0
S5183,94.03,69.18,52.44,52.7,80.61,71.41,25.3,8.8,5,22,58.58,71.1885,1,1,1,1,0,0,0,0,1,0,0,1,0,0
S5184,87.25,85.01,99.55,17.5,66.15,78.93,25.6,4.2,5,18,73.14,74.799,1,0,0,0,0,1,0,0,0,1,0,0,0,1
S5185,44.44,83.39,60.39,89.0,66.92,73.15,16.0,4.3,1,23,99.28,74.55950000000001,1,0,0,0,1,0,0,0,0,0,1,1,0,0
S5186,64.43,75.44,70.44,83.4,73.96,58.43,10.6,7.6,8,22,87.6,76.2825,1,1,1,1,0,0,0,1,0,0,0,0,1,0
S5187,60.24,85.24,52.25,34.900000000000006,85.87,50.93,14.7,7.7,10,22,62.83,70.2605,1,0,1,0,1,0,0,1,0,0,0,1,0,0
S5188,87.11,73.05,79.24,83.10000000000001,63.82,80.49,23.8,8.5,2,18,74.55,73.88650000000001,0,0,1,0,1,0,0,0,0,0,1,0,0,1
S5189,64.62,55.81,74.18,53.3,54.05,96.04,29.8,6.9,6,22,77.4,63.71249999999999,1,0,1,0,0,1,0,0,0,1,0,1,0,0
S5190,81.08,59.11,83.34,15.9,71.22,55.32,18.9,6.0,7,18,89.36,73.8635,0,1,0,0,0,0,1,0,0,1,0,0,1,0
S5191,76.15,62.3,77.13,61.4,52.75,60.55,9.9,6.3,10,20,84.19,68.423,0,1,0,0,0,0,1,0,0,0,1,0,1,0
S5192,98.54,53.16,69.91,67.9,84.86,68.51,6.0,6.2,10,21,74.16,77.139,1,1,1,0,1,0,0,0,1,0,0,0,0,1
S5193,96.27,85.57,86.89,8.4,97.96,90.44,28.6,8.9,4,24,80.15,85.81049999999999,0,0,1,0,0,1,0,0,1,0,0,0,0,1
S5194,65.66,68.37,51.25,31.4,82.94,63.46,17.1,5.9,8,18,84.76,72.8715,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S5195,83.41,54.68,77.05,0.5,63.77,94.1,22.9,4.5,1,18,47.99,59.572,0,0,0,1,0,0,0,0,0,1,0,0,1,0
S5196,89.77,91.0,55.69,31.6,59.09,52.75,21.5,5.4,9,22,52.03,64.999,1,0,0,0,1,0,0,0,1,0,0,1,0,0
S5197,93.93,84.18,71.8,33.5,61.64,97.05,27.3,8.8,4,18,81.32,74.3935,1,1,0,0,0,1,0,0,1,0,0,0,0,1
S5198,44.09,72.61,89.56,63.0,61.08,78.04,11.7,6.1,10,23,91.03,70.6925,1,0,1,0,1,0,0,0,1,0,0,0,0,1
S5199,58.12,62.37,57.12,19.9,65.69,82.94,16.0,5.6,9,19,64.56,60.6275,1,0,1,0,0,1,0,0,0,1,0,1,0,0
S5200,59.21,57.59,96.79,3.0,54.87,68.38,27.8,5.6,2,19,98.79,68.5075,1,1,1,0,0,0,1,1,0,0,0,1,0,0
S5201,66.07,72.92,94.43,31.6,94.79,89.1,19.6,4.0,10,20,52.96,73.5485,0,0,0,0,0,1,0,0,0,1,0,0,0,1
S5202,50.16,94.26,70.75,82.6,94.26,58.33,6.8,7.2,8,18,65.0,77.39600000000002,0,0,1,1,0,0,0,0,0,1,0,1,0,0
S5203,69.77,59.42,50.3,39.900000000000006,80.76,52.45,9.9,7.6,5,23,62.71,66.309,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S5204,79.79,78.43,89.49,41.5,53.1,69.78,10.9,5.8,7,22,95.82,74.642,0,1,1,1,0,0,0,0,1,0,0,0,0,1
S5205,69.84,98.08,94.04,46.900000000000006,90.2,92.68,29.8,8.4,5,22,57.12,78.277,0,0,0,1,0,0,0,0,0,1,0,0,0,1
S5206,79.95,81.86,58.74,75.19999999999999,53.09,87.75,10.6,7.7,6,24,68.25,66.89500000000001,0,1,1,0,1,0,0,0,0,0,1,1,0,0
S5207,43.99,72.0,95.81,48.0,55.32,75.86,26.7,7.0,7,21,51.23,58.783,0,0,0,1,0,0,0,0,0,0,1,0,0,1
S5208,92.56,85.82,95.7,9.1,66.26,78.61,7.0,7.5,9,20,71.28,74.47999999999999,1,1,0,0,0,1,0,0,1,0,0,1,0,0
S5209,96.34,91.23,73.56,20.6,71.57,56.49,9.5,7.8,6,23,91.44,80.85249999999999,1,1,1,0,0,0,1,0,1,0,0,0,1,0
S5210,77.07,79.53,89.9,18.8,67.69,92.03,26.8,6.6,1,23,58.24,68.28699999999999,1,1,0,0,0,1,0,1,0,0,0,1,0,0
S5211,92.88,93.59,72.25,50.8,58.26,89.35,27.5,6.0,1,24,88.65,77.37599999999999,0,1,0,0,0,0,1,0,1,0,0,1,0,0
S5212,47.89,75.73,78.2,3.0,55.61,82.82,9.4,4.6,1,24,94.68,66.866,0,0,1,1,0,0,0,0,1,0,0,0,1,0
S5213,87.85,91.5,65.99,28.4,92.97,73.31,10.7,6.0,10,22,44.38,73.9075,1,1,1,0,1,0,0,0,0,1,0,0,1,0
S5214,47.15,97.6,57.97,60.7,68.16,98.22,18.3,6.8,5,21,85.39,72.33999999999999,1,0,0,1,0,0,0,0,0,1,0,0,0,1
S5215,64.48,75.06,87.33,35.5,60.93,93.95,6.3,8.7,6,22,55.32,63.548,0,1,0,1,0,0,0,0,0,1,0,0,1,0
